ওস্তাগর	a master artisan or tailor
ওস্তাদ	skilled, expert
ওস্তাদ	a trainer ; a master artist or artisan
ওস্তাদি	efficiency, skill, mastery ; cleverness
ওস্তাদি করা	to come forward uncalled-for to help ; to be officious
ওস্তাদি গান	classical song
ওহাবী	follower of Abdul
ওহে	used in addressing or apostrophizing
ওহো	expressing: recollection
ঔচিত্য	propriety, fitness ; appropriate ness
ঔজ্জ্বল্য	brightness
ঔত্সর্গিক	relating to religious offering, sacrificial ; dedicatory
ঔত্সুক্য	inquisitiveness ; eagerness
ঔৎসুক্য	Curiosity ; solicitude
ঔদনিক	a cook
ঔদরিক	gluttonous ; voracious
ঔদরিক	a glutton
ঔদরিকতা	glut tony ; voracity, voraciousness
ঔদার্য	liberality ; magnanimity, great ness
ঔদাসীন্য	indifference ; listless ness
ঔদ্ধত্য	haughtiness, arrogance ; insolence, impertinence
ঔদ্বাহিক	obtained through marriage ; of marriage, matrimonial, bridal
ঔপনিবেশিক	colonial ;  colonizing
ঔপনিষদ	of or according to the Upanishads
ঔপন্যাসিক	a novelist
ঔপপত্তিক	proved, vindicated ; authenticated
ঔপম্য	similitude ; similarity
ঔপসর্গিক	symptomatic ; relating to the prefix
ঔপাধিক	titular ; nominal
ঔরস	legitimate
ঔরস	a legitimate child ; se men
ঔরসজাত	legitimately born ; born of one's se men
ঔর্ণ	woollen ; cobwebby
ঔর্ধ্বদেহিক	funeral ; obsequial
ঔর্ধ্বদেহিক	funeral rite ; obsequial rite, obsequies
ঔর্ব	earthly ; pertaining to the Earth
ঔর্ব	a submarine fire
ঔষধ	Medicine ; drug
ঔষধি	Medicine ; drug
ঔষ্ম	heat, warmth
ঁ	expressing: surprise, is it so?
ক	how many ; how much
˜ক	measuring or weighing
˜ক	a measure ; a weigher
ক অক্ষর গোমাংস	utterly illiterate
কই	where
কই	the walking fish, the anabas
কই	disappointment
কইয়ে	one who speaks with flippant ease ; fluent in talk
কইয়ে লোক	a fluent or gifted speaker
কইলা	Sucking calf ; very young calf
কইসন	of what de scription, how
কওয়া	Speak ; say
কংগ্রেস	an assembly of delegates ; a congress
কংগ্রেসি	a Congressman, a Congress worker
কংগ্রেসী	Relating to Congress
কংগ্রেসের	congressman
কংসক	copperas, green vitriol
কংসকার	a worker in bell metal
কংসারি	an appellation of Krishna
কঁচি	bamboo twig ; slip of bamboo
ককটেল	cocktail
ককানি	act of sobbing, sob ; groan
ককানো	to sob ; to groan
ককুভ	a metre of Vedic poetry ; an Indian musical mode
ককেশীয়	Caucasian
ককেশীয়	a Caucasian
কক্ষ	Chamber ; room
কক্ষচ্যুত কক্ষভ্রষ্ট	slipped from the armpit ; deviated or fallen from one's orbit
কক্ষতল	the floor of a room
কক্ষনো	at any time, ever ; for any reason
কক্ষপথ	orbit ; circle
কক্ষপুট	an armpit
কক্ষপ্রাচীর	the wall of a room
কক্ষমূল	an arm-joint
কক্ষান্তর	another room
কক্ষে	under
ক-খ	the alphabet ; elementary knowledge, ABC
কখন	at what time ; when
কখনও	at any time, ever ; for any reason
কখনো কখনো	sometimes
কখনো সখনো	sometimes ; at times
কঙ্ক	a beggar's bowl ; a pot
কঙ্কণ	a bangle for the wrist
কঙ্কত	a comb ; the gill
কঙ্কতিকা	a comb
কঙ্কপত্র	an arrow
কঙ্কর	coarse ; harsh
কঙ্কর	gravel
কঙ্কাল	a skeleton ; a bone
কঙ্কালমালিনী	an appellation of Goddess Kali
কঙ্কালমালী	an appellation of Shiva
কঙ্কালসার	a bag of bones
কচ	hair ; the pointed end of a quillpen
কচকচ	Imitative sound denoting
কচকচ করা	to grumble ;  to prattle
কচকচানি	act of grumbling, grumble ;  prattle
কচকচি	quarrel ; wrangling
কচকচে	prattling
কচটানি	act of kneading
কচটানো	to knead
কচড়া	thick rope, cable
কচরমচর	to munch noisily ; to dis cuss noisily
কচরমচর করা	to munch noisily ; to discuss noisily
কচলাকচলি	act of rubbing ; act of higgling
কচলাকচলি করা	to wring or squeeze repeatedly ; to rub
কচলানো	to wring, to squeeze ; to rub
কচা	Young tree or shoot ; small broken particle
কচাল	irritating discussion or debate or dispute
কচি	fresh and soft ; green
কচি কলাপাতা রং	foliage green
কচিকাঁচা	pl small children, kiddies
কচি পাতা	young shoot ; a new leaf
কচু	an esculant edible root ; a mere trifle, nothing
কচু করা	to be able to do nothing
কচুকাটা	chopped easily at will ; chopped fine
কচুকাটা করা	to chop fine
কচু খাওয়া	to eat or get nothing
কচুঘেচু	worthless vegetables ; vegetables not normally edible
কচুপোড়া	anything in edible ; nothing
কচুরি	Cake of flour and pulses
কচুরিপানা	water hyacinth
কচ্ছ	a shore ; a coastal region
কচ্ছপ	the tortoise
কচ্ছপের খোলা	tortoise-shell
কজ্জল	eye-wash, eye-salve, collyrium ; lampblack
কজ্জলী	mercurous sulphate
কজ্জ্বল	eye-wash, eye-salve, collyrium
কঞ্চি	a bamboo twig ; a slip of bamboo
কঞ্চুক	armour, a coat of mail ; a modesty vest
কঞ্চুকী	a eunuch guarding a harem ; a man in armour
কঞ্চুল	an ornament for women's breast
কঞ্চুলিকা	bodice
কঞ্জুস	niggardly, miserly, close-fisted
কঞ্জুস	a close-fisted man
কঞ্জুসপনা	miserliness, niggardliness
কট	hypothecated, mortgaged ; conditional, stipulated
কট	a mortgage deed ; a deed of conditional sale
কটক	an army, armed forces ; encampment
কট কট	a croaking sound ; repeated painful throbbing or drumming sound
কটকট	Word denoting
কট কট করা	to throb or drum painfully ; to reproach harshly
কটকটানি	croaking ; painful throbbing or drumming
কটকটে	throb bing or drumming painfully ; given to reproaching harshly
কটকবালা	a deed of conditional sale ; a mortgage deed
কটকিনা	stringency of rule or order ; a conditional or periodical lease
কটমট	expressing: anger, threat, frown
কটমটে	angry
কটা	brownish ; tawny
কটাক্ষ	a side-glance
কটাক্ষ করা	to cast a side-glance ; to insinuate
কটাক্ষপাত	casting a sidelong glance ; a sidelong or oblique look
কটাক্ষে	by way of insinuation or reflection ; in a moment
কটা চোখ	brown eyes
কটা-চোখ	possessing catlike brownish eyes, cat-eyed
কটার	cottar ; cottier
কটাল	spring tide ; flood-tide
কটাসে	slightly brownish or tawny
কটাস্	a snapping sound
কটাস্ কটাস্	repetition of any of these sounds
কটাহ	a cauldron ; a large tumblerlike cooking utensil
কটি	the waist ; the loin
কটিত্র	a waistband
কটিশূল	lumbago ; sciatica
কটু	bitter ; acrid, pungent
